user_id,/,/about,/features,/features/desktop,/features/mobile,/features/web,/pricing,/signup,/tutorial/end,/tutorial/intro,/tutorial/step-four,/tutorial/step-one,/tutorial/step-three,/tutorial/step-two
461,4,0,0,0,0,0,0,10,0,14,0,6,0,0
462,14,0,3,3,0,2,0,7,0,10,0,0,0,0
463,13,14,8,0,0,0,0,0,0,0,0,0,0,0
464,9,0,0,0,16,0,0,12,0,0,0,0,0,0
465,6,0,0,0,3,0,0,17,0,0,0,0,0,0
466,2,0,0,0,13,0,0,4,0,19,0,19,0,8
467,19,0,0,0,20,0,0,17,14,4,4,16,7,13
468,20,0,0,0,3,20,0,6,0,0,0,0,0,0
469,5,0,0,0,0,0,0,5,6,16,6,13,4,17
470,20,0,0,0,0,0,0,16,0,7,0,14,0,0
471,1,0,9,3,0,0,8,0,0,0,0,0,0,0
472,6,0,0,3,16,0,0,15,0,15,0,0,0,0
473,1,0,0,0,0,0,0,0,0,0,0,0,0,0
474,1,0,11,0,15,8,0,4,16,4,12,20,9,11
475,14,0,0,0,0,0,0,13,10,11,12,6,9,15
476,11,0,0,0,0,5,0,1,0,0,0,0,0,0
477,14,0,0,0,0,0,0,0,0,0,0,0,0,0
478,6,0,0,0,0,0,0,2,0,10,12,4,8,2
479,19,0,0,16,0,0,0,15,8,11,1,6,17,3
480,9,0,0,0,0,9,0,1,20,6,18,2,3,1
481,16,2,13,2,0,15,0,4,0,3,2,14,4,8
482,8,0,19,10,0,0,0,8,15,4,2,9,19,2
483,4,0,0,0,0,0,0,19,0,14,0,0,0,0
484,3,11,0,0,13,9,0,16,0,16,0,20,3,11
485,2,0,0,0,0,0,0,0,0,0,0,0,0,0
486,5,0,0,0,4,0,0,12,0,8,0,9,0,12
487,7,0,0,0,0,12,0,7,0,0,0,0,0,0
488,6,0,0,3,0,0,0,6,0,0,0,0,0,0
489,14,0,0,0,0,0,0,0,0,0,0,0,0,0
490,11,4,20,14,0,16,0,18,0,17,0,15,0,0
491,16,0,0,13,19,0,0,6,0,0,0,0,0,0
492,3,0,2,0,10,0,0,2,12,9,7,6,14,10
493,12,0,0,0,0,0,0,16,18,17,2,9,1,12
494,6,0,0,0,0,13,12,15,13,19,5,7,8,6
495,16,0,0,0,0,0,0,15,0,8,0,15,0,13
496,9,0,0,0,0,0,0,6,0,13,19,19,14,18
497,12,0,0,0,17,0,0,3,0,12,17,10,7,17
498,2,0,1,0,0,0,0,2,0,0,0,0,0,0
499,8,0,9,0,0,0,0,0,0,0,0,0,0,0
500,20,0,5,0,0,13,5,0,0,0,0,0,0,0
501,14,0,2,0,0,13,0,8,1,14,16,17,5,7
502,18,0,0,0,0,0,0,0,0,0,0,0,0,0
503,16,0,0,0,0,1,0,3,0,8,0,0,0,0
504,18,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2,0,0,0,0,0,0,2,0,0,0,0,0,0
506,1,0,0,2,0,0,0,2,0,0,0,0,0,0
507,11,0,0,0,0,11,0,20,9,14,20,15,18,13
508,15,0,0,0,3,1,0,0,0,0,0,0,0,0
509,17,0,0,5,0,0,0,15,1,9,2,14,2,6
510,9,0,0,0,0,0,0,0,0,0,0,0,0,0
511,15,0,0,0,0,8,0,17,0,0,0,0,0,0
512,15,0,0,12,14,0,0,0,0,0,0,0,0,0
513,4,0,0,7,0,0,0,13,0,8,4,11,16,18
514,8,0,0,0,0,0,0,18,3,13,20,12,3,1
515,13,0,0,0,0,0,0,0,0,0,0,0,0,0
516,16,0,0,16,13,0,0,11,0,17,0,0,0,0
517,4,0,0,0,18,1,0,0,0,0,0,0,0,0
518,1,0,0,0,0,0,0,2,0,0,0,0,0,0
519,7,0,0,0,0,0,0,0,0,0,0,0,0,0
520,6,0,0,0,0,0,0,0,0,0,0,0,0,0
521,9,0,0,11,0,15,0,4,0,11,0,18,11,4
522,14,0,2,0,20,0,0,10,17,13,12,6,9,4
523,12,0,0,0,10,0,0,3,0,6,0,3,0,0
524,8,0,13,0,0,0,0,20,0,7,0,1,0,0
525,20,0,16,9,19,9,0,2,0,11,0,0,0,0
526,17,0,7,1,0,0,14,2,0,15,20,2,8,18
527,1,0,0,0,0,0,0,2,0,0,0,0,0,0
528,20,0,0,0,0,0,0,0,0,0,0,0,0,0
529,11,0,0,0,0,0,0,5,0,0,0,0,0,0
530,10,0,0,0,0,10,0,20,0,18,0,8,0,0
531,4,0,0,16,0,0,0,2,0,0,0,0,0,0
532,3,0,20,0,0,0,0,0,0,0,0,0,0,0
533,2,0,0,4,17,14,0,8,5,9,20,9,12,16
534,12,0,0,0,0,10,0,17,3,12,9,14,8,13
535,13,0,0,0,0,0,0,18,11,4,8,20,18,19
536,2,0,6,0,0,0,1,4,0,15,0,0,0,0
537,12,0,0,6,18,0,0,14,0,16,0,8,19,6
538,17,0,0,5,7,0,0,4,0,0,0,0,0,0
539,19,0,0,0,0,0,0,0,0,0,0,0,0,0
540,9,0,0,0,0,0,0,0,0,0,0,0,0,0
541,15,0,12,19,0,5,0,17,0,19,0,0,0,0
542,20,0,0,0,0,0,0,0,0,0,0,0,0,0
543,11,5,0,9,0,0,0,20,0,10,8,18,16,16
544,20,0,0,17,0,0,0,20,11,15,10,4,5,17
545,1,0,0,0,0,0,0,0,0,0,0,0,0,0
546,12,0,0,0,0,0,0,0,0,0,0,0,0,0
547,16,0,20,0,0,14,0,15,0,6,0,19,0,16
548,20,0,0,11,0,6,0,8,0,0,0,0,0,0
549,9,0,0,0,7,0,0,17,10,18,11,6,17,3
550,2,0,0,0,0,0,0,0,0,0,0,0,0,0
551,1,0,1,2,1,2,0,1,0,0,0,0,0,0
552,11,0,0,0,0,4,5,15,0,2,0,0,0,0
553,19,0,0,0,0,0,0,0,0,0,0,0,0,0
554,13,0,0,0,0,20,0,3,0,16,0,4,0,15
555,14,0,0,0,0,0,0,11,3,17,1,10,6,6
556,1,0,1,0,0,0,0,1,0,0,0,0,0,0
557,5,0,0,0,0,17,0,4,16,4,13,10,19,18
558,16,0,0,0,0,13,0,2,17,2,15,7,6,8
559,2,0,0,1,1,0,0,1,0,0,0,0,0,0
560,3,5,0,4,0,19,0,2,16,18,10,9,8,1
561,9,0,0,5,0,0,0,10,0,0,0,0,0,0
562,7,0,3,4,6,6,0,4,0,12,0,18,0,0
563,3,0,0,14,0,16,0,0,0,0,0,0,0,0
564,7,0,0,0,3,0,0,7,1,7,6,7,13,10
565,15,0,0,16,0,0,0,6,5,20,9,19,13,17
566,8,0,0,0,0,2,0,19,4,14,12,12,20,3
567,1,6,0,11,0,0,0,17,0,0,0,0,0,0
568,18,0,0,19,0,0,0,9,0,3,0,11,0,5
569,6,0,0,4,20,9,0,0,0,0,0,0,0,0
570,19,0,11,0,0,0,0,14,17,8,5,20,2,17
571,8,0,0,0,9,0,0,0,0,0,0,0,0,0
572,3,0,0,0,0,0,0,3,0,7,0,15,15,7
573,13,0,0,6,20,1,0,7,20,3,10,17,2,17
574,20,0,0,15,0,0,0,1,15,12,14,7,9,11
575,6,0,2,0,0,0,0,0,0,0,0,0,0,0
576,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577,18,0,0,8,12,0,0,12,0,17,0,0,0,0
578,20,0,0,0,0,0,0,0,0,0,0,0,0,0
579,13,0,0,0,4,0,0,3,17,9,1,19,9,3
580,1,0,0,1,1,2,0,1,0,0,0,0,0,0
581,8,0,0,0,0,0,0,7,0,20,0,0,0,0
582,5,0,20,0,0,0,0,11,0,1,0,0,0,0
583,17,0,0,0,0,16,0,13,0,8,0,4,0,19
584,13,0,0,0,3,0,0,16,0,12,0,0,0,0
585,16,0,0,0,0,0,0,0,0,0,0,0,0,0
586,11,0,18,2,0,7,0,7,0,0,0,0,0,0
587,16,0,0,20,0,0,9,7,11,17,1,20,10,10
588,14,0,8,0,13,9,0,2,0,0,0,0,0,0
589,17,6,0,0,0,7,0,2,11,10,15,19,2,16
590,7,0,12,0,0,0,2,1,0,9,0,0,0,0
591,7,0,0,19,0,0,0,4,7,11,19,5,15,7
592,11,0,0,0,0,14,0,7,0,0,0,0,0,0
593,5,0,0,0,0,0,0,0,0,0,0,0,0,0
594,9,0,4,0,0,19,0,16,0,5,0,9,0,17
595,3,0,0,0,20,10,0,17,10,17,5,8,20,18
596,1,0,0,0,0,0,0,2,0,16,0,9,0,0
597,5,0,0,13,14,0,0,9,7,14,3,4,7,19
598,7,0,0,0,0,0,0,20,0,0,0,0,0,0
599,20,0,0,0,0,0,0,0,0,0,0,0,0,0
600,9,12,0,0,9,0,0,4,0,6,0,0,0,0
601,1,0,1,1,0,0,0,1,0,0,0,0,0,0
602,3,0,0,0,0,0,0,11,0,0,0,0,0,0
603,9,0,0,8,0,0,16,19,0,6,2,3,2,6
604,19,0,0,6,0,0,0,12,0,0,0,0,0,0
605,4,0,0,0,12,14,0,0,0,0,0,0,0,0
606,19,0,0,0,20,0,0,5,0,20,0,17,6,1
607,13,0,0,0,0,3,4,3,15,8,14,6,2,15
608,12,0,0,0,0,0,0,7,12,9,20,11,2,10
609,12,0,0,0,7,0,0,12,0,2,5,20,3,16
610,13,0,2,6,0,0,16,0,0,0,0,0,0,0
611,7,0,0,0,0,15,0,12,0,17,0,18,0,6
612,1,0,0,0,0,0,0,0,0,0,0,0,0,0
613,13,0,5,0,0,0,0,12,2,13,13,8,4,8
614,2,0,0,0,0,0,0,0,0,0,0,0,0,0
615,13,0,0,1,0,0,14,14,0,13,0,7,11,19
616,7,0,0,0,0,0,0,0,0,0,0,0,0,0
617,4,0,0,0,0,0,0,0,0,0,0,0,0,0
618,16,0,0,0,5,0,0,12,0,19,0,14,0,0
619,18,0,0,0,0,0,20,2,0,14,0,0,0,0
620,5,0,0,0,20,0,0,3,13,12,8,4,3,15
621,2,0,10,8,18,19,0,6,5,18,7,6,6,11
622,1,0,14,0,0,0,0,9,0,15,0,5,11,14
623,17,0,0,0,0,0,0,0,0,0,0,0,0,0
624,11,0,0,0,0,0,0,7,11,14,16,6,7,6
625,1,0,0,0,15,0,0,20,0,6,0,1,0,0
626,2,0,0,0,18,0,1,3,11,13,20,11,17,16
627,4,0,8,0,0,2,0,0,0,0,0,0,0,0
628,4,0,11,0,0,6,0,18,15,11,20,1,3,8
629,3,0,0,0,0,0,0,0,0,0,0,0,0,0
630,5,0,0,0,0,0,0,0,0,0,0,0,0,0
631,9,0,3,0,0,0,5,15,0,8,0,6,0,0
632,20,0,0,0,0,0,0,17,0,5,0,18,4,1
633,19,0,13,0,17,12,0,19,17,6,10,7,15,8
634,19,0,0,0,8,0,0,8,9,4,17,13,7,6
635,15,0,0,0,0,0,0,4,0,19,0,9,0,0
636,8,0,0,0,5,7,0,10,0,9,0,17,9,3
637,13,0,0,0,13,0,0,9,0,6,0,0,0,0
638,14,0,0,10,9,14,0,2,0,0,0,0,0,0
639,2,0,0,0,0,0,1,1,0,0,0,0,0,0
640,5,0,0,4,0,0,16,13,0,1,0,10,0,7
641,1,0,0,0,0,0,0,0,0,0,0,0,0,0
642,13,0,0,3,0,0,0,16,0,0,0,0,0,0
643,13,0,0,0,0,0,0,0,0,0,0,0,0,0
644,16,0,0,0,0,0,0,0,0,0,0,0,0,0
645,9,0,0,0,8,0,0,17,4,7,17,18,7,12
646,14,0,0,0,9,0,0,5,12,20,20,5,9,13
647,19,0,19,0,14,15,0,7,0,9,0,15,0,6
648,5,0,0,0,0,2,0,7,0,5,0,2,0,0
649,17,0,0,12,0,0,0,19,0,0,0,0,0,0
650,18,0,0,0,0,0,0,13,0,18,0,0,0,0
651,4,0,0,0,0,0,0,0,0,0,0,0,0,0
652,19,0,0,0,9,17,0,9,1,14,2,14,8,3
653,1,0,0,0,1,1,0,1,0,0,0,0,0,0
654,16,0,0,0,0,16,0,10,0,18,0,6,0,7
655,7,0,0,0,0,1,0,5,0,0,0,0,0,0
656,1,0,0,0,0,10,0,8,0,19,0,9,0,10
657,6,0,0,0,0,0,0,5,14,15,6,3,19,20
658,2,0,0,0,0,0,0,1,0,0,0,0,0,0
659,5,0,0,8,0,0,0,3,0,4,0,20,0,0
660,1,0,1,0,0,0,0,2,0,0,0,0,0,0
661,2,0,0,0,0,0,0,0,0,0,0,0,0,0
662,6,0,0,0,0,0,0,0,0,0,0,0,0,0
663,13,0,0,15,11,0,0,12,5,20,9,15,13,10
664,12,0,0,0,0,0,0,9,0,0,0,0,0,0
665,20,0,0,12,0,0,0,18,1,5,5,12,17,10
666,18,0,0,0,0,0,0,1,0,9,0,3,12,2
667,1,0,0,0,0,0,0,2,0,0,0,0,0,0
668,15,0,0,0,0,0,0,4,0,14,0,1,0,0
669,13,0,1,0,2,8,0,11,0,5,0,13,16,10
670,16,0,0,0,0,0,0,0,0,0,0,0,0,0
671,13,0,0,0,14,12,0,10,0,13,0,1,0,0
672,15,0,0,0,0,0,19,11,1,17,6,8,8,14
673,2,0,0,0,0,1,0,1,0,0,0,0,0,0
674,2,0,0,0,14,0,15,11,15,4,10,2,8,17
675,10,0,0,0,0,20,0,4,17,2,11,9,7,4
676,2,0,0,0,0,1,0,1,0,0,0,0,0,0
677,1,0,0,0,0,0,0,16,10,15,11,10,2,2
678,1,0,10,11,0,0,0,17,19,6,10,17,8,16
679,7,0,0,0,0,0,0,11,15,4,8,19,11,15
680,16,20,0,0,0,0,0,13,0,12,0,13,0,1
681,10,0,4,0,0,0,0,0,0,0,0,0,0,0
682,19,0,12,16,0,0,0,10,0,16,0,20,0,0
683,16,0,0,12,0,0,0,5,0,5,0,8,0,0
684,5,0,0,0,0,17,0,14,0,0,0,0,0,0
685,13,0,9,0,0,18,0,11,0,17,19,11,14,7
686,17,0,8,0,20,13,0,17,17,8,2,4,17,12
687,4,0,0,0,0,17,18,4,4,8,9,4,18,18
688,9,0,0,0,0,0,0,0,0,0,0,0,0,0
689,2,0,0,0,0,0,0,0,0,0,0,0,0,0
690,17,0,0,0,0,0,0,3,18,18,7,5,14,11
691,8,2,0,6,0,0,0,14,0,17,0,15,0,1
692,1,0,0,0,0,0,0,0,0,0,0,0,0,0
693,5,0,0,0,12,4,0,12,9,6,2,15,7,9
694,5,0,16,0,0,0,0,8,0,0,0,0,0,0
695,12,0,0,0,0,0,0,0,0,0,0,0,0,0
696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
697,6,0,0,2,10,0,0,18,0,6,0,16,0,0
698,1,0,0,0,0,0,0,0,0,0,0,0,0,0
699,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700,19,0,0,0,0,0,0,3,8,6,10,17,3,7
701,12,0,0,13,20,0,0,3,0,11,0,14,0,12
702,12,0,0,12,6,0,0,18,0,2,0,13,0,11
703,13,0,0,0,0,0,0,0,0,0,0,0,0,0
704,8,0,0,0,16,0,0,1,0,3,0,11,12,10
705,9,0,4,0,0,4,0,12,0,19,0,7,4,13
706,13,0,0,0,0,0,0,19,0,12,0,4,0,15
707,2,0,0,19,10,0,13,10,7,8,6,16,16,14
708,1,0,0,0,0,0,0,0,0,0,0,0,0,0
709,6,0,0,0,20,0,13,5,0,10,0,2,20,1
710,7,0,0,19,0,0,0,15,0,14,0,1,0,0
711,8,0,0,16,20,0,0,11,13,1,9,7,19,2
712,16,0,0,0,0,0,0,19,0,19,0,3,0,0
713,2,0,8,0,15,0,0,0,0,0,0,0,0,0
714,20,18,0,0,2,0,7,0,0,0,0,0,0,0
715,12,0,0,0,0,0,0,7,6,13,8,2,6,5
716,11,0,0,14,0,0,0,9,0,0,0,0,0,0
717,8,0,0,0,0,0,0,20,20,20,20,17,7,12
718,10,0,0,0,0,0,0,0,0,0,0,0,0,0
719,7,0,0,0,0,0,0,6,0,12,0,18,0,4
720,2,0,0,0,1,1,0,2,0,0,0,0,0,0
721,1,0,0,0,0,2,1,2,0,0,0,0,0,0
722,9,0,7,0,0,0,0,14,0,11,0,13,3,11
723,2,0,0,0,0,0,0,13,0,12,0,8,13,18
724,12,0,0,0,0,0,0,0,0,0,0,0,0,0
725,9,0,0,0,0,0,0,0,0,0,0,0,0,0
726,6,0,0,3,17,5,0,14,0,0,0,0,0,0
727,15,0,0,6,0,0,0,12,0,14,0,6,0,7
728,9,0,0,0,0,0,0,17,5,9,14,10,5,20
729,13,0,9,1,0,0,7,7,0,10,0,11,0,0
730,1,0,0,0,0,0,0,4,0,0,0,0,0,0
731,2,0,20,0,0,0,0,9,16,9,6,13,11,5
732,5,0,0,5,0,0,0,3,0,10,0,11,0,0
733,20,0,6,0,0,0,0,0,0,0,0,0,0,0
734,2,0,0,0,1,0,0,1,0,0,0,0,0,0
735,19,0,0,0,8,0,0,7,0,1,0,0,0,0
736,18,0,3,0,0,0,0,13,11,2,18,18,8,1
737,5,0,0,0,0,0,0,0,0,0,0,0,0,0
738,9,0,0,0,0,0,0,5,0,5,9,19,20,20
739,1,0,0,0,19,0,0,0,0,0,0,0,0,0
740,13,0,0,0,0,11,0,10,0,16,0,18,0,0
741,20,0,7,0,0,4,0,13,16,14,4,20,13,18
742,7,0,0,0,0,0,0,0,0,0,0,0,0,0
743,2,0,12,0,0,0,0,0,0,0,0,0,0,0
744,18,0,0,0,7,9,0,17,0,5,0,7,0,0
745,14,0,0,0,16,0,0,17,18,15,14,14,13,6
746,11,0,0,0,0,0,0,0,0,0,0,0,0,0
747,6,0,18,0,0,1,0,5,0,4,0,13,0,0
748,7,0,0,3,0,0,0,15,0,1,0,0,0,0
749,18,0,0,0,0,0,0,0,0,0,0,0,0,0
750,1,0,0,0,14,0,0,1,13,10,1,6,9,3
751,16,0,0,20,2,0,0,19,7,9,2,12,7,16
752,2,0,0,0,0,0,0,0,0,0,0,0,0,0
753,15,0,0,0,0,0,16,11,0,19,0,6,0,12
754,8,0,8,0,17,16,20,17,5,12,14,14,6,19
755,1,0,15,0,0,0,8,0,0,0,0,0,0,0
756,5,0,0,0,0,13,5,18,2,6,17,1,5,8
757,7,0,11,0,0,1,0,0,0,0,0,0,0,0
758,2,0,1,0,0,0,0,1,0,0,0,0,0,0
759,5,0,0,0,3,0,0,2,0,3,0,7,0,0
760,3,0,0,0,11,0,0,0,0,0,0,0,0,0
761,14,2,0,14,0,0,0,5,0,8,0,1,0,0
762,10,0,0,0,0,0,0,0,0,0,0,0,0,0
763,13,17,0,0,11,0,0,0,0,0,0,0,0,0
764,19,0,8,0,0,6,5,4,0,0,0,0,0,0
765,18,0,0,0,0,0,0,0,0,0,0,0,0,0
766,6,0,0,0,0,5,18,16,0,5,11,17,9,6
767,2,0,0,0,9,8,0,0,0,0,0,0,0,0
768,1,0,2,0,0,0,0,0,0,0,0,0,0,0
769,6,0,0,10,0,0,0,8,0,10,15,15,20,2
770,9,0,0,0,0,0,0,12,0,0,0,0,0,0
771,16,0,0,0,0,0,0,0,0,0,0,0,0,0
772,16,0,0,20,0,20,0,8,0,18,0,1,11,17
773,12,0,6,0,0,0,0,0,0,0,0,0,0,0
774,3,0,0,0,0,0,0,0,0,0,0,0,0,0
775,10,0,16,0,0,0,0,18,6,4,12,9,8,4
776,20,0,6,0,0,10,0,18,0,20,0,1,12,2
777,16,0,0,0,10,0,0,2,0,3,0,3,0,0
778,17,0,0,0,18,9,0,9,0,20,0,16,0,4
779,9,0,0,0,0,2,0,16,0,0,0,0,0,0
780,16,0,6,0,11,0,0,0,0,0,0,0,0,0
781,13,0,7,0,0,0,0,0,0,0,0,0,0,0
782,6,0,0,6,0,0,0,19,15,9,17,17,10,8
783,1,0,0,0,0,0,0,2,0,0,0,0,0,0
784,12,0,0,0,19,0,14,20,0,18,0,14,1,17
785,4,0,0,0,0,0,0,6,0,4,0,2,0,0
786,4,0,14,0,0,3,0,16,0,13,0,17,0,0
787,2,0,0,1,2,0,0,1,0,0,0,0,0,0
788,8,0,0,0,2,18,0,17,10,18,16,8,19,11
789,4,0,0,3,0,11,0,13,17,9,5,8,6,18
790,13,0,0,0,0,0,0,11,0,1,0,12,13,2
791,1,0,0,0,1,0,1,0,0,0,0,0,0,0
792,7,0,0,0,0,14,0,18,0,12,0,0,0,0
793,13,0,0,0,0,0,0,16,1,20,15,12,2,15
794,8,0,17,3,9,17,0,14,17,1,19,8,9,17
795,11,0,0,0,0,0,0,14,1,11,2,15,10,1
796,9,0,0,0,0,0,0,0,0,0,0,0,0,0
797,12,0,7,0,0,0,0,0,0,0,0,0,0,0
798,14,0,0,0,11,0,2,1,3,20,1,9,3,11
799,5,11,0,0,0,0,0,19,20,18,9,9,15,20
800,12,0,0,0,2,0,5,20,0,0,0,0,0,0
801,19,0,0,0,0,0,0,9,0,2,0,2,14,4
802,2,0,0,0,0,0,15,17,16,3,1,11,6,17
803,5,0,0,0,2,0,0,20,0,0,0,0,0,0
804,14,0,0,0,0,2,0,11,11,9,9,7,11,14
805,6,0,0,0,10,20,0,19,16,4,17,15,9,7
806,2,0,1,0,2,0,0,2,0,0,0,0,0,0
807,5,0,0,13,0,4,0,4,0,0,0,0,0,0
808,1,0,0,0,0,0,0,2,0,0,0,0,0,0
809,2,0,0,2,2,0,1,2,0,0,0,0,0,0
810,10,0,4,0,13,0,0,1,0,19,0,6,15,17
811,2,0,7,0,0,10,0,20,0,0,0,0,0,0
812,8,0,9,0,0,0,0,3,0,10,0,8,0,0
813,19,0,0,0,19,0,0,13,0,7,0,0,0,0
814,14,0,0,0,19,9,0,15,0,6,0,18,9,18
815,9,0,18,0,0,0,4,9,19,10,14,1,19,1
816,5,0,0,0,0,0,0,0,0,0,0,0,0,0
817,15,0,0,0,0,0,0,16,1,6,14,18,20,17
818,2,0,2,2,2,0,0,1,0,0,0,0,0,0
819,12,0,0,0,0,2,0,11,0,9,0,0,0,0
820,3,10,0,0,11,0,0,13,0,2,0,19,0,19
821,19,0,0,0,0,0,0,0,0,0,0,0,0,0
822,15,0,0,0,0,0,0,14,0,0,0,0,0,0
823,6,0,8,18,0,8,0,11,0,14,0,0,0,0
824,1,0,8,0,0,0,0,7,0,12,0,13,0,0
825,2,0,0,0,0,0,0,0,0,0,0,0,0,0
826,3,0,0,0,10,0,0,17,4,11,11,17,6,15
827,2,0,0,0,0,0,0,1,0,0,0,0,0,0
828,19,0,0,0,0,0,0,12,14,10,4,11,18,1
829,17,0,19,0,0,0,0,20,0,9,0,16,0,0
830,5,0,16,0,0,0,0,12,0,8,0,17,0,11
831,1,0,1,0,0,0,1,0,0,0,0,0,0,0
832,16,0,0,0,16,0,0,8,13,8,11,15,8,19
833,7,0,10,0,4,0,0,4,8,12,4,3,3,9
834,20,0,0,0,18,10,0,18,19,13,11,8,10,5
835,4,0,14,0,0,5,11,3,0,11,0,2,0,0
836,5,0,0,0,1,12,3,5,0,0,0,0,0,0
837,19,0,0,1,0,0,8,18,0,3,0,12,4,18
838,1,7,2,6,2,10,0,6,0,5,7,4,20,14
839,14,0,0,0,0,0,0,0,0,0,0,0,0,0
840,1,0,0,0,1,1,0,2,0,0,0,0,0,0
841,17,0,0,0,6,0,11,9,0,8,0,18,0,0
842,10,0,0,0,16,0,0,16,0,17,0,0,0,0
843,16,0,0,0,10,0,0,9,0,19,0,14,10,8
844,13,0,0,0,0,0,0,0,0,0,0,0,0,0
845,9,0,1,0,0,0,0,0,0,0,0,0,0,0
846,1,0,0,11,19,0,0,16,5,19,19,2,12,12
847,18,0,8,0,0,14,0,0,0,0,0,0,0,0
848,2,0,14,0,12,0,0,1,0,0,0,0,0,0
849,2,0,0,6,0,0,0,12,0,19,0,3,0,6
850,15,0,0,0,0,0,0,0,0,0,0,0,0,0
851,18,0,0,0,11,18,0,20,9,6,14,10,15,9
852,9,0,0,0,0,0,0,17,14,3,6,18,5,20
853,9,6,0,19,0,0,0,13,0,0,0,0,0,0
854,19,0,7,0,4,12,0,1,2,5,8,12,8,9
855,13,0,0,0,0,0,0,0,0,0,0,0,0,0
856,6,0,0,0,0,20,0,16,0,8,0,1,0,5
857,16,0,12,0,0,0,0,12,0,0,0,0,0,0
858,3,0,17,0,0,0,0,7,0,10,0,16,3,5
859,11,0,0,0,0,16,0,14,0,12,0,10,0,13
860,16,0,0,0,17,0,0,13,0,5,0,0,0,0
861,8,0,0,0,0,0,0,0,0,0,0,0,0,0
862,3,0,10,16,0,1,0,16,8,13,2,8,2,12
863,12,20,14,10,1,0,0,12,7,5,1,20,8,18
864,20,3,0,9,0,0,0,10,0,0,0,0,0,0
865,6,0,0,0,0,0,0,0,0,0,0,0,0,0
866,19,0,0,0,0,0,0,0,0,0,0,0,0,0
867,2,1,0,1,0,0,0,2,0,0,0,0,0,0
868,11,0,0,0,0,20,16,11,12,18,20,11,14,18
869,17,0,0,0,0,0,0,2,0,0,0,0,0,0
870,13,0,15,0,6,0,0,1,14,20,7,2,2,11
871,8,0,12,0,0,0,0,3,0,7,0,0,0,0
872,18,0,0,0,0,0,13,10,5,20,17,16,11,3
873,1,0,0,0,0,0,0,1,0,0,0,0,0,0
874,5,0,0,6,0,0,0,17,0,20,0,3,0,0
875,14,0,0,0,0,0,0,0,0,0,0,0,0,0
876,5,0,0,0,0,0,0,0,0,0,0,0,0,0
877,18,0,0,0,0,0,0,0,0,0,0,0,0,0
878,14,11,0,0,0,0,0,12,18,11,20,11,6,6
879,9,0,0,0,0,5,0,0,0,0,0,0,0,0
880,14,0,18,0,1,7,0,1,0,0,0,0,0,0
881,1,0,0,9,0,19,0,14,13,4,8,1,3,15
882,2,17,3,16,10,11,0,9,0,17,12,9,10,1
883,2,0,0,0,0,0,0,1,0,0,0,0,0,0
884,1,0,0,0,0,12,13,0,0,0,0,0,0,0
885,16,0,0,4,0,0,0,12,0,13,0,2,0,0
886,13,0,0,0,0,0,0,0,0,0,0,0,0,0
887,9,0,0,0,0,0,0,0,0,0,0,0,0,0
888,12,0,0,0,0,0,0,14,0,0,0,0,0,0
889,11,17,0,15,0,0,0,6,18,16,9,19,18,16
890,1,0,0,0,0,1,0,2,0,0,0,0,0,0
891,13,0,0,0,0,0,0,0,0,0,0,0,0,0
892,18,0,0,16,11,0,0,17,13,11,12,19,19,16
893,2,0,0,0,0,1,0,1,0,0,0,0,0,0
894,2,0,0,0,14,0,0,3,0,12,0,14,0,0
895,8,0,0,0,0,0,0,11,12,5,8,16,16,18
896,20,0,0,0,0,0,0,0,0,0,0,0,0,0
897,3,0,0,0,0,0,0,0,0,0,0,0,0,0
898,20,0,0,0,0,8,0,3,6,15,18,2,20,3
899,2,0,0,8,0,0,8,18,7,9,4,19,16,20
900,2,0,0,0,0,18,0,10,0,9,0,14,15,6
901,18,0,0,5,19,0,0,16,0,0,0,0,0,0
902,15,0,0,0,0,0,0,18,4,9,4,14,1,20
903,5,0,0,13,13,5,0,16,0,9,0,8,13,6
904,5,0,0,0,0,0,0,9,0,5,0,8,0,11
905,18,0,0,0,0,0,20,3,6,13,19,15,18,10
906,19,0,0,4,0,0,0,4,0,5,13,11,14,17
907,4,0,0,15,0,0,0,9,15,15,1,1,20,19
908,5,0,0,0,0,0,0,0,0,0,0,0,0,0
909,6,2,0,10,16,20,0,9,14,3,19,6,15,4
910,11,0,0,1,0,0,0,12,0,9,0,18,0,17
911,11,0,18,6,0,19,0,0,0,0,0,0,0,0
912,19,0,0,0,0,0,0,15,0,7,0,7,0,0
913,9,0,0,0,5,0,0,12,17,18,1,18,9,17
914,12,0,17,0,0,0,12,8,0,13,0,14,0,0
915,2,0,0,0,0,0,0,0,0,0,0,0,0,0
916,5,0,0,0,3,0,0,10,20,13,12,15,13,3
917,10,0,0,0,0,16,0,10,0,0,0,0,0,0
918,4,0,0,0,0,0,0,9,2,2,12,7,13,16
919,18,0,17,5,2,0,19,10,0,0,0,0,0,0
920,11,0,0,0,0,0,0,0,0,0,0,0,0,0
921,8,0,0,0,12,6,0,0,0,0,0,0,0,0
922,14,0,0,0,0,0,0,0,0,0,0,0,0,0
923,20,0,0,0,0,0,0,0,0,0,0,0,0,0
